Threat,Vector,Date,User,Source,Action,Size,Attatchments
1,2,08/27/2010 03:32:03,MOS0047,PC-6755,Disconnect,,
1,2,08/27/2010 05:49:25,MOS0047,PC-5717,Connect,,
1,2,08/27/2010 05:50:14,MOS0047,PC-5717,Disconnect,,
1,2,08/27/2010 08:25:02,MOS0047,PC-5820,Connect,,
1,2,08/27/2010 09:21:41,MOS0047,PC-5820,Disconnect,,
1,2,08/27/2010 13:12:21,MOS0047,PC-5820,Connect,,
1,2,08/27/2010 13:30:27,MOS0047,PC-5820,Disconnect,,
1,2,08/27/2010 15:06:05,MOS0047,PC-5820,Connect,,
1,2,08/27/2010 15:31:11,MOS0047,PC-5820,Disconnect,,
1,2,08/27/2010 15:59:08,MOS0047,PC-0925,Connect,,
1,2,08/27/2010 15:59:16,MOS0047,PC-0925,Disconnect,,
1,2,08/27/2010 18:28:13,MOS0047,PC-9850,Connect,,
1,2,08/27/2010 18:28:20,MOS0047,PC-9850,Disconnect,,
1,2,08/31/2010 03:31:37,MOS0047,PC-2479,Connect,,
1,2,08/31/2010 03:31:40,MOS0047,PC-2479,Disconnect,,
1,2,08/31/2010 05:28:50,MOS0047,PC-7243,Connect,,
1,2,08/31/2010 05:32:55,MOS0047,PC-7243,Disconnect,,
1,2,08/31/2010 10:12:24,MOS0047,PC-9582,Connect,,
1,2,08/31/2010 10:12:31,MOS0047,PC-9582,Disconnect,,
1,2,08/31/2010 10:26:39,MOS0047,PC-5820,Connect,,
1,2,08/31/2010 10:54:50,MOS0047,PC-5820,Disconnect,,
1,2,08/31/2010 11:22:12,MOS0047,PC-5820,Connect,,
1,2,08/31/2010 11:55:51,MOS0047,PC-5820,Disconnect,,
1,2,08/31/2010 13:24:22,MOS0047,PC-5820,Connect,,
1,2,08/31/2010 13:35:00,MOS0047,PC-5820,Disconnect,,
1,2,08/31/2010 14:37:25,MOS0047,PC-5820,Connect,,
1,2,08/31/2010 15:01:49,MOS0047,PC-5820,Disconnect,,
1,2,08/31/2010 15:20:01,MOS0047,PC-5820,Connect,,
1,2,08/31/2010 15:26:48,MOS0047,PC-5820,Disconnect,,
1,2,08/31/2010 17:53:00,MOS0047,PC-9782,Connect,,
1,2,08/31/2010 17:54:33,MOS0047,PC-9782,Disconnect,,
1,2,08/31/2010 21:22:58,MOS0047,PC-3543,Connect,,
1,2,08/31/2010 21:23:31,MOS0047,PC-3543,Disconnect,,
1,2,09/01/2010 02:07,MOS0047,PC-8989,Connect,,
1,2,09/01/2010 02:11,MOS0047,PC-8989,Disconnect,,
1,2,09/01/2010 07:06,MOS0047,PC-2231,Connect,,
1,2,09/01/2010 07:07,MOS0047,PC-2231,Disconnect,,
1,2,09/01/2010 08:39,MOS0047,PC-2064,Connect,,
1,2,09/01/2010 08:42,MOS0047,PC-2064,Disconnect,,
1,2,09/01/2010 11:30,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 11:34,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 11:36,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 11:37,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 11:37,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 11:40,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 11:50,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 11:50,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 12:00,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 12:02,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 12:34,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 12:37,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 12:38,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 12:45,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 12:49,MOS0047,PC-5820,Connect,,
1,2,09/01/2010 12:56,MOS0047,PC-5820,Disconnect,,
1,2,09/01/2010 23:17,MOS0047,PC-5066,Connect,,
1,2,09/01/2010 23:18,MOS0047,PC-5066,Disconnect,,
1,2,09/03/2010 02:58,MOS0047,PC-0235,Connect,,
1,2,09/03/2010 02:58,MOS0047,PC-0235,Disconnect,,
1,2,09/03/2010 03:43,MOS0047,PC-2531,Connect,,
1,2,09/03/2010 03:45,MOS0047,PC-2531,Disconnect,,
1,2,09/03/2010 07:59,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 08:31,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 09:56,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 10:00,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 11:22,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 11:58,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 12:02,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 12:04,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 13:30,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 13:44,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 14:23,MOS0047,PC-5820,Connect,,
1,2,09/03/2010 14:59,MOS0047,PC-5820,Disconnect,,
1,2,09/03/2010 22:30,MOS0047,PC-7965,Connect,,
1,2,09/03/2010 22:34,MOS0047,PC-7965,Disconnect,,
1,2,09/03/2010 23:00,MOS0047,PC-1518,Connect,,
1,2,09/03/2010 23:01,MOS0047,PC-1518,Disconnect,,
1,2,09/03/2010 23:38,MOS0047,PC-0780,Connect,,
1,2,09/03/2010 23:38,MOS0047,PC-0780,Disconnect,,
1,2,09/07/2010 09:35,MOS0047,PC-5820,Connect,,
1,2,09/07/2010 11:33,MOS0047,PC-5820,Disconnect,,
1,2,09/07/2010 14:37,MOS0047,PC-5820,Connect,,
1,2,09/07/2010 15:07,MOS0047,PC-5820,Disconnect,,
1,2,09/07/2010 18:57,MOS0047,PC-1247,Connect,,
1,2,09/07/2010 19:04,MOS0047,PC-1247,Disconnect,,
1,2,09/07/2010 21:45,MOS0047,PC-1783,Connect,,
1,2,09/07/2010 21:50,MOS0047,PC-7525,Connect,,
1,2,09/07/2010 21:55,MOS0047,PC-7525,Disconnect,,
1,2,09/07/2010 21:59,MOS0047,PC-1783,Disconnect,,
1,2,09/07/2010 22:22,MOS0047,PC-4983,Connect,,
1,2,09/07/2010 22:22,MOS0047,PC-4983,Disconnect,,
1,2,09/07/2010 23:15,MOS0047,PC-9353,Connect,,
1,2,09/07/2010 23:15,MOS0047,PC-9353,Disconnect,,
1,2,09/09/2010 00:19,MOS0047,PC-9939,Connect,,
1,2,09/09/2010 00:19,MOS0047,PC-9939,Disconnect,,
1,2,09/09/2010 00:47,MOS0047,PC-0246,Connect,,
1,2,09/09/2010 00:49,MOS0047,PC-0246,Disconnect,,
1,2,09/09/2010 01:24,MOS0047,PC-8501,Connect,,
1,2,09/09/2010 01:24,MOS0047,PC-8501,Disconnect,,
1,2,09/09/2010 04:24,MOS0047,PC-4032,Connect,,
1,2,09/09/2010 04:32,MOS0047,PC-4032,Disconnect,,
1,2,09/09/2010 08:30,MOS0047,PC-5820,Connect,,
1,2,09/09/2010 09:55,MOS0047,PC-5820,Disconnect,,
1,2,09/09/2010 10:09,MOS0047,PC-5820,Connect,,
1,2,09/09/2010 11:16,MOS0047,PC-5820,Disconnect,,
1,2,09/09/2010 22:49,MOS0047,PC-6263,Connect,,
1,2,09/09/2010 22:53,MOS0047,PC-6263,Disconnect,,
1,2,09/10/2010 02:37,MOS0047,PC-2697,Connect,,
1,2,09/10/2010 02:38,MOS0047,PC-2697,Disconnect,,
1,2,09/10/2010 09:53,MOS0047,PC-5820,Connect,,
1,2,09/10/2010 10:08,MOS0047,PC-5820,Disconnect,,
1,2,09/10/2010 13:33,MOS0047,PC-5820,Connect,,
1,2,09/10/2010 14:04,MOS0047,PC-5820,Disconnect,,
1,2,09/10/2010 16:21,MOS0047,PC-9245,Connect,,
1,2,09/10/2010 16:25,MOS0047,PC-9245,Disconnect,,
1,2,09/10/2010 18:01,MOS0047,PC-6637,Connect,,
1,2,09/10/2010 18:01,MOS0047,PC-6637,Disconnect,,
1,2,09/10/2010 19:27,MOS0047,PC-4436,Connect,,
1,2,09/10/2010 19:34,MOS0047,PC-4436,Disconnect,,
1,2,03/16/2011 08:14:45,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 08:15:07,NWT0098,PC-4667,Disconnect,,
1,2,03/16/2011 08:22:41,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 08:43:54,NWT0098,PC-4667,Disconnect,,
1,2,03/16/2011 08:47:34,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 08:49:41,NWT0098,PC-4667,Disconnect,,
1,2,03/16/2011 09:03:40,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 09:39:22,NWT0098,PC-4667,Disconnect,,
1,2,03/16/2011 11:12:59,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 11:18:30,NWT0098,PC-4667,Disconnect,,
1,2,03/16/2011 11:20:55,NWT0098,PC-4667,Connect,,
1,2,03/16/2011 11:28:09,NWT0098,PC-4667,Disconnect,,
1,2,03/22/2011 07:50:40,NWT0098,PC-4667,Connect,,
1,2,03/22/2011 08:02:24,NWT0098,PC-4667,Disconnect,,
1,2,03/22/2011 09:54:15,NWT0098,PC-4667,Connect,,
1,2,03/22/2011 09:55:13,NWT0098,PC-4667,Disconnect,,
1,2,03/22/2011 11:50:34,NWT0098,PC-4667,Connect,,
1,2,03/22/2011 12:24:20,NWT0098,PC-4667,Disconnect,,
1,2,03/22/2011 13:09:46,NWT0098,PC-4667,Connect,,
1,2,03/22/2011 13:34:28,NWT0098,PC-4667,Disconnect,,
1,2,03/22/2011 16:12:03,NWT0098,PC-4667,Connect,,
1,2,03/22/2011 16:28:42,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 07:38:31,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 07:54:00,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 10:45:24,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 11:09:57,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 11:35:06,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 11:57:32,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 12:37:24,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 13:07:34,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 13:24:23,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 14:24:29,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 14:28:30,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 15:42:51,NWT0098,PC-4667,Disconnect,,
1,2,03/23/2011 16:25:59,NWT0098,PC-4667,Connect,,
1,2,03/23/2011 16:53:08,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 07:11:30,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 07:53:05,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 10:59:47,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 11:17:42,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 14:16:17,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 14:17:50,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 14:41:53,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 15:13:46,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 15:50:12,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 16:11:35,NWT0098,PC-4667,Disconnect,,
1,2,03/25/2011 16:15:50,NWT0098,PC-4667,Connect,,
1,2,03/25/2011 16:42:29,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 09:32,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 09:55,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 10:28,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 10:48,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 11:53,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 12:10,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 14:25,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 14:55,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 15:34,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 16:00,NWT0098,PC-4667,Disconnect,,
1,2,04/01/2011 16:38,NWT0098,PC-4667,Connect,,
1,2,04/01/2011 16:52,NWT0098,PC-4667,Disconnect,,
1,2,04/05/2011 13:13,NWT0098,PC-4667,Connect,,
1,2,04/05/2011 13:30,NWT0098,PC-4667,Disconnect,,
1,2,04/05/2011 13:30,NWT0098,PC-4667,Connect,,
1,2,04/05/2011 13:30,NWT0098,PC-4667,Disconnect,,
1,2,04/05/2011 13:34,NWT0098,PC-4667,Connect,,
1,2,04/05/2011 13:44,NWT0098,PC-4667,Disconnect,,
1,2,04/05/2011 13:47,NWT0098,PC-4667,Connect,,
1,2,04/05/2011 13:56,NWT0098,PC-4667,Disconnect,,
1,2,04/05/2011 13:58,NWT0098,PC-4667,Connect,,
1,2,04/05/2011 14:00,NWT0098,PC-4667,Disconnect,,
1,2,07/19/2010 11:34:24,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 11:50:18,PNL0301,PC-5611,Disconnect,,
1,2,07/19/2010 12:15:50,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 12:36:30,PNL0301,PC-5611,Disconnect,,
1,2,07/19/2010 13:04:01,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 13:17:32,PNL0301,PC-5611,Disconnect,,
1,2,07/19/2010 14:42:29,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 14:43:57,PNL0301,PC-5611,Disconnect,,
1,2,07/19/2010 16:24:50,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 16:56:36,PNL0301,PC-5611,Connect,,
1,2,07/19/2010 17:15:49,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 11:09:19,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 11:19:37,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 11:46:36,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 11:50:57,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 13:56:58,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 14:14:51,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 14:19:34,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 14:24:06,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 16:00:53,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 16:10:12,PNL0301,PC-5611,Disconnect,,
1,2,07/22/2010 16:40:34,PNL0301,PC-5611,Connect,,
1,2,07/22/2010 16:48:25,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 09:15:10,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 10:47:00,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 10:55:40,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 11:04:12,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 14:07:14,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 14:16:02,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 14:26:29,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 14:51:35,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 15:56:20,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 16:37:06,PNL0301,PC-5611,Disconnect,,
1,2,07/26/2010 17:03:40,PNL0301,PC-5611,Connect,,
1,2,07/26/2010 17:30:49,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 10:33:52,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 10:37:38,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 10:43:56,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 10:49:51,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 12:46:31,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 12:53:28,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 13:10:07,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 13:11:15,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 13:14:58,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 13:23:53,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 15:53:08,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 15:59:15,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 16:02:23,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 16:05:05,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 17:30:47,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 17:38:13,PNL0301,PC-5611,Disconnect,,
1,2,07/29/2010 17:44:02,PNL0301,PC-5611,Connect,,
1,2,07/29/2010 17:52:41,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 10:21,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 10:37,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 11:35,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 11:55,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 13:00,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 13:28,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 15:11,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 15:44,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 15:50,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 16:18,PNL0301,PC-5611,Disconnect,,
1,2,08/03/2010 16:53,PNL0301,PC-5611,Connect,,
1,2,08/03/2010 16:54,PNL0301,PC-5611,Disconnect,,
1,2,09/01/2010 10:04,PSF0133,PC-4925,Connect,,
1,2,09/01/2010 10:05,PSF0133,PC-4925,Disconnect,,
1,2,09/01/2010 13:26,PSF0133,PC-4925,Connect,,
1,2,09/01/2010 13:28,PSF0133,PC-4925,Disconnect,,
1,2,09/01/2010 14:06,PSF0133,PC-4925,Connect,,
1,2,09/01/2010 15:30,PSF0133,PC-4925,Disconnect,,
1,2,09/01/2010 15:57,PSF0133,PC-4925,Connect,,
1,2,09/01/2010 16:19,PSF0133,PC-4925,Disconnect,,
1,2,09/01/2010 16:37,PSF0133,PC-4925,Connect,,
1,2,09/01/2010 16:48,PSF0133,PC-4925,Disconnect,,
1,2,09/03/2010 09:35,PSF0133,PC-4925,Connect,,
1,2,09/03/2010 09:39,PSF0133,PC-4925,Disconnect,,
1,2,09/03/2010 11:02,PSF0133,PC-4925,Connect,,
1,2,09/03/2010 11:20,PSF0133,PC-4925,Disconnect,,
1,2,09/03/2010 11:55,PSF0133,PC-4925,Connect,,
1,2,09/03/2010 12:16,PSF0133,PC-4925,Disconnect,,
1,2,09/03/2010 14:11,PSF0133,PC-4925,Connect,,
1,2,09/03/2010 14:22,PSF0133,PC-4925,Disconnect,,
1,2,09/03/2010 17:29,PSF0133,PC-4925,Connect,,
1,2,09/03/2010 17:35,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 11:02,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 11:02,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 11:10,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 11:36,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 12:29,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 12:33,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 12:42,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 12:58,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 13:46,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 13:55,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 13:56,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 14:08,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 15:46,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 16:12,PSF0133,PC-4925,Disconnect,,
1,2,09/09/2010 18:00,PSF0133,PC-4925,Connect,,
1,2,09/09/2010 18:00,PSF0133,PC-4925,Disconnect,,
1,2,09/15/2010 08:55:51,PSF0133,PC-4925,Connect,,
1,2,09/15/2010 09:10:20,PSF0133,PC-4925,Disconnect,,
1,2,09/15/2010 10:51:02,PSF0133,PC-4925,Connect,,
1,2,09/15/2010 10:53:45,PSF0133,PC-4925,Disconnect,,
1,2,09/15/2010 13:35:05,PSF0133,PC-4925,Connect,,
1,2,09/15/2010 13:58:54,PSF0133,PC-4925,Disconnect,,
1,2,09/15/2010 16:08:08,PSF0133,PC-4925,Connect,,
1,2,09/15/2010 16:28:21,PSF0133,PC-4925,Disconnect,,
1,2,09/15/2010 18:01:10,PSF0133,PC-4925,Connect,,
1,2,09/15/2010 18:08:41,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 09:59:44,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 10:20:07,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 11:08:38,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 11:33:39,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 12:46:53,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 13:18:33,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 14:21:51,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 14:26:09,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 14:49:05,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 14:55:12,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 15:54:29,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 16:38:40,PSF0133,PC-4925,Disconnect,,
1,2,09/16/2010 17:06:49,PSF0133,PC-4925,Connect,,
1,2,09/16/2010 17:06:55,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 09:33:12,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 09:34:12,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 09:45:44,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 11:05:25,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 12:08:16,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 12:31:50,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 12:40:54,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 12:45:01,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 14:26:46,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 15:13:50,PSF0133,PC-4925,Disconnect,,
1,2,09/21/2010 16:31:16,PSF0133,PC-4925,Connect,,
1,2,09/21/2010 17:00:53,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 09:09:43,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 09:24:39,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 09:28:50,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 09:39:40,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 10:06:23,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 10:08:49,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 10:23:21,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 11:10:20,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 15:30:32,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 16:12:22,PSF0133,PC-4925,Disconnect,,
1,2,09/29/2010 16:14:55,PSF0133,PC-4925,Connect,,
1,2,09/29/2010 16:23:30,PSF0133,PC-4925,Disconnect,,
1,2,08/04/2010 08:56,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 09:10,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 10:21,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 10:53,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 11:00,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 11:05,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 12:12,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 12:17,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 12:47,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 13:04,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 13:11,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 14:03,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 14:39,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 14:56,RAR0725,PC-4159,Disconnect,,
1,2,08/04/2010 15:36,RAR0725,PC-4159,Connect,,
1,2,08/04/2010 15:47,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 07:52,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 07:54,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 07:56,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 07:57,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 13:03,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 13:05,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 13:08,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 13:11,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 13:11,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 13:12,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 13:14,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 13:15,RAR0725,PC-4159,Disconnect,,
1,2,08/06/2010 14:39,RAR0725,PC-4159,Connect,,
1,2,08/06/2010 14:42,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 09:26,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 09:42,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 10:54,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 11:07,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 12:44,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 13:38,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 13:55,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 14:20,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 15:11,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 15:21,RAR0725,PC-4159,Disconnect,,
1,2,08/09/2010 15:47,RAR0725,PC-4159,Connect,,
1,2,08/09/2010 15:49,RAR0725,PC-4159,Disconnect,,
1,2,08/12/2010 09:55,RAR0725,PC-4159,Connect,,
1,2,08/12/2010 09:59,RAR0725,PC-4159,Disconnect,,
1,2,08/12/2010 11:20,RAR0725,PC-4159,Connect,,
1,2,08/12/2010 11:27,RAR0725,PC-4159,Disconnect,,
1,2,08/12/2010 13:36,RAR0725,PC-4159,Connect,,
1,2,08/12/2010 13:40,RAR0725,PC-4159,Disconnect,,
1,2,08/12/2010 14:54,RAR0725,PC-4159,Connect,,
1,2,08/12/2010 15:14,RAR0725,PC-4159,Disconnect,,
1,2,08/12/2010 16:09,RAR0725,PC-4159,Connect,,
1,2,08/12/2010 16:14,RAR0725,PC-4159,Disconnect,,
1,2,08/18/2010 07:58:31,RAR0725,PC-4159,Connect,,
1,2,08/18/2010 08:03:25,RAR0725,PC-4159,Disconnect,,
1,2,08/18/2010 08:43:29,RAR0725,PC-4159,Connect,,
1,2,08/18/2010 09:11:06,RAR0725,PC-4159,Disconnect,,
1,2,08/18/2010 09:34:49,RAR0725,PC-4159,Connect,,
1,2,08/18/2010 10:30:52,RAR0725,PC-4159,Disconnect,,
1,2,08/18/2010 12:47:27,RAR0725,PC-4159,Connect,,
1,2,08/18/2010 12:55:51,RAR0725,PC-4159,Disconnect,,
1,2,08/18/2010 14:32:06,RAR0725,PC-4159,Connect,,
